,index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
164,5526,"Porqué loco, porque existen estos negros de mierda!! Porqué no se terminan de una ves???",0,0,0,1,0,4.6
165,9525,"Otro caso de seres de luz que matan a su cría por culpa del patriarcado (ya sabemos que las mujeres no hacen esto, la violencia vicaria es de hombres).

Por cierto, conociendo cómo suelen ser este tipo de casos haced un ejercicio de imaginar la cara de las implicadas. Acertareis. URL",0,1,0,0,0,3.4
166,4894,"MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION Claro que no es feminista, ella sí aboga y lucha por los derechos de las mujeres, incluidas las que están por nacer.

Si fuera feminista abortera, sería antiderechos, como tú que eres antiderecho a la vida.",0,1,0,0,0,2.6
167,5630,"Hay moros buenos que han venido a España a trabajar, llevan a sus hijos al colegio y viven como cualquier español. Perfecto.

Pero también hay moros mayores y menas que han venido a vivir no como españoles normales sino como delincuentes. Estos a su país.

¿Eso es racismo? Ok.",0,0,0,1,0,3.0
168,12216,MENTION MENTION El día que me vestí de transexual en la verbena de mi pueblo tenía más glamour que tú.,1,0,1,0,0,3.4
169,25884,"Día 25

Tío, que sepas que eres un racista.
- Yo no soy racista, si los moros tienen hambre, que se coman a los gitanos.

HASHTAG   HASHTAG   HASHTAG   MENTION",1,0,0,1,0,4.6
170,44941,"Amigo, estás tan feo que si se te cae el jabón en la cárcel, te ayudan a levantarlo.",1,0,1,0,0,2.2
171,20383,"3+2 por le culo

Esto es un marica que le dice a un imbecil: 3+2 este le contesta: 4 el marica vuelve adecir: por el culo te la hinco

HASHTAG    homosexuales  ",1,0,1,0,0,2.8
172,37755,"MENTION MENTION Y eso que yo no soy tan creyente o el papa en persona pero se cuando una feminista trata de transgiversar algo para quedar bien con su comunidad 😄 ke es de lo que hablo, aceptarían a 1 macho en su comunidad? ke las golpee en la espalda fuerte como los machos?? eso creí ¡Salu2!😉",0,1,0,0,0,2.0
173,23257,“El sexo para las mujeres ha sido siempre un trabajo” | MENTION  MENTION URL,0,1,0,0,0,3.8
174,79311,Que pena de trozo de carne ...le faltan dos hervores... En fin... pobrecita... Sólo le falta enseñar una ecografía de su útero.,0,1,0,0,0,3.8
175,29962,"MENTION Cuando Argentina gane el Mundial, esto de defender la homosexualidad del otro se termina, ¿no?...😉",0,0,1,0,0,2.2
176,79472,"balon de oro femenido, existe el futbol femenino en lo profecional? bueno las feministas con su machismo imponiendo premios politicos. pobre alexa la usan como objeto por la feministas. ahora que no venga que es el personaje del año veo venir.como el feminismo demigra a la mujer",0,1,0,0,0,3.6
177,19757,"* C291C29 estoy gorda?
– No, amor.
+ Dímelo en el oído.C29
– Amor, no estás gorda.
+ Dímelo en el otro oído.
– Coño, me vas a poner a dar tooodaaa esa vuelta?",1,1,0,0,1,2.4
178,79088,ojalá te mueras tú maricón de mierda que no aprecias lo que tienes y es la única persona que te va a soportar,0,0,1,0,0,3.8
179,23355,No verás una mira en ninguno de ellos pero moros !!! Todos los q quieras y más. Banda de violadores URL,0,0,0,1,0,4.0
180,54057,Los terapeutas hacen un montón de preguntas carísimas que una esposa te las hace gratis,1,1,0,0,0,3.2
181,37186,"El feminismo no te empodera, te enseña a victimizarte por ser mujer.

El feminismo no te libera, te hace esclava del odio hacia los hombres.

El feminismo no te protege, sólo te ayuda a abortar.

El feminismo te usa.

Perdón por ser demasiadamente no esto.",0,1,0,0,0,3.8
182,39503,"Y sin cerebro, sino que le pregunten a las feministas 😏 URL",0,1,0,0,0,3.6
183,9875,"De Joan a Sandra, historia de una trans operada y arrepentida: ""Me dijeron que había nacido en un cuerpo equivocado y les creí"" URL Water &amp; garlic",0,0,1,0,0,2.6
184,37524,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% aún no están en la cárcel.,1,0,0,1,0,4.4
185,77119,". Por que a los gallegos no les gusta subirse a la
planta alta de los buses de dos pisos?
… porque el piso superior no tiene chofer.",1,0,0,1,0,2.2
186,34471," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Cuando una feminista te saca un cuchillo para atacarte, pero tu le pones un chorizo y pan delante y por instinto te prepara un sándwich",1,1,0,0,0,3.6
187,70358,Están dos albañiles en una construcción y el uno le dice al otro: -Lánzame un pico. Y el otro: -Muaaack!  fb  ,1,0,1,0,0,1.0
188,79668,Que es un negro en la nieve? Un blanco perfecto,1,0,0,1,0,3.8
189,79641,"Los moros de mierda si se muerden la lengua, se mueren y todo.",0,0,0,1,0,3.8
190,31896,"MENTION En cuanto me intenté joder la vida una golfa, me declaro mujer y soy inimputable, hermana. URL",0,0,1,0,0,3.6
191,80077,Cual es la diferencia entre los ascensores españoles y los africanos? No se cual? En España son 400 kg 6 personas y en africa son 400 personas 6 kg.,1,0,0,1,0,3.6
192,5372,MENTION Si no eres la clase de homosexual que ellos quieren que seas es porque no sabes ser homosexual. Así son.,0,0,1,0,0,2.6
193,62053,"Discutir con una mujer es como ser atacado por un oso, lo mejor es hacerse el muerto con la esperanza de que se aburra y se vaya!",1,1,0,0,0,3.2
194,5167,Thank god he's straight because I'd be embarrassed to hear this sort of nonsense coming from a gay man. URL,0,0,1,0,0,2.4
195,40551," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Tener tetas porque estas gorda es como decir que yo la tengo grande porque ella tiene 5 años.",1,1,0,0,1,2.6
196,17984,El aliade menos desesperado por ligar con feministas be like: URL,0,1,0,0,0,1.8
197,79124,Seguro eres homosexual. La izquierda te está usando. Sigue mordiendo almohada. La pollita no es para ti,0,0,1,0,0,3.4
198,56538,"—Me voy a meter en un lío.
—¿En un problema?
—No, en un lío a bañalme.
—JAJAJAJA chino, eres un pinche desmadre.
—Lo sé. Soy telible!",1,0,0,1,0,2.4
199,8357,"En qué se parecen los dinosaurios y las mujeres inteligentes?
En que los dos se extinguieron.",1,1,0,0,0,4.0
200,11691,"En Afganistán y en Irak, mueren cientos de mujeres.
Aquí bailamos y enseñamos las tetas, porque somos feministas y todo eso.",0,1,0,0,0,3.8
201,55731,"Ni el FBI, CIA u otro departamento tienen la determinación y empeño en encontrar lo que buscan como una mujer cuando sigue el rastro de algo",1,1,0,0,0,2.8
202,24550,"Un hombre que es golpeado por una mujer también se vuelve víctima de la sociedad, es motivo de burla, discriminación.

Cuando una mujer es golpeada por un hombre hay solidaridad, empatía, se le ayuda. Aún así el feminismo se atreve a decir que todos los hombres somos feminicidas. URL URL",0,1,0,0,0,3.8
203,79674,Si no sos blanco deberias estar muerto. Viva hitler,0,0,0,1,0,5.0
204,80018,Que paja cuando sabes que estás gordo pero te da más paja hacer dieta así que seguis igual de gordo,0,0,0,0,1,2.0
205,79089,He visto maricones en tiktok currandose más los looks basandose en Monster high,0,0,1,0,0,2.2
206,79483,Mi política de seguimiento:-Twiteas bien - Estás tocho-Estás loco -Mujer fértil que puede servir para los campos de Natalidad,0,1,0,0,0,3.4
207,396,"MENTION Es lo mismo que cuando el feminismo dice defender a las mujeres corazon!!! Defienden tambien a la mujer asesina, a la violenta, a la abusadora? Nadie habla de matar, se habla de tener herramientas para defendernos. Deja de decir ridiculeces en publico.",0,1,0,0,0,2.8
208,44082,"“O adivinas porqué estoy enojada o me enojo más”

-Lógica femenina.",1,1,0,0,0,3.8
209,79768,"El negro no es triste, es poético.El negro no es triste, es poético.",0,0,0,1,0,1.2
210,25957,MENTION MENTION La jueza feminazi.,0,1,0,0,0,3.4
211,78871,"Como me caga leer eso de ""feminismo radical"". Es feminismo y punto. Las feministas que no traen pelos pintados, que no van desnudas sino bien vestidas, son educadas, cultas y no gritan muerte al macho son igual o más peligrosas. Y a ellas llamas feminismo moderado o real.",0,1,0,0,0,2.4
212,38087,¿Quieren igualdad? Pues que se les juzgue por igual. Si las feministas radicales que agredieron al señor no pasan algunos unos años en la cárcel daremos por entendido que no existe la justicia en este país. URL,0,1,0,0,0,2.4
213,28845,Hoy he intentado combinar mi ropa pero no he podido porque necesita ponerme mis pantalones negros y ya no me entran por estar gordo obeso como un elefante gordo,0,0,0,0,1,3.4
214,6991,Que se vayan a Mamarla todos estos moros que asco de gentuza .🤮 URL,0,0,0,1,0,4.0
215,79109,¿ Que es una muijer lesbiana con las uñas largas?. Soltera,1,0,1,0,0,2.4
216,55999,Si las mujeres gobernaran no habría III Guerra Mundial sólo grupitos de países hablando mal de otros y sonriéndose entre sí.,1,1,0,0,0,4.0
217,7146,"MENTION MENTION  Ideologia De Genero  
Sin importar lo que digan o no miles de seguidores idiotizados de la cultura  Woke  . La biología define claramente que es un  Hombre   y una  Mujer  !",0,0,1,0,0,3.6
218,13109,"MENTION MENTION El feminismo solo es problema en las redes sociales,  en la vida real la cosa cambia.",0,1,0,0,0,2.4
219,80014,"Tengo que aceptar algo: hace 2 años cuando fue el paro nacional del 9 de marzo, yo no lleve a mi hija al colegio, no porque apoyara esas fregaderas jajaaj sino por floja y quería dormir más. Me disculpo si las maestras pensaron que yo era feminista! Uffff lo tenía que sacar!!!",0,1,0,0,0,3.2
220,79157,gente queria decir algo serio: soy TRANSEXUAL porfavor no me dejeis de seguir…dicho esto alguna quiere hacer la tijera ?,0,0,1,0,0,2.6
221,19910,MENTION MENTION Esmeralda ahora es Esmeraldo o sea jombre y trapo por la sagrada ley de USA cada serie debe tener su Gay empoderado y genérico no... we pinche pendejo no inclusivo homofobico de mierda Diputade alv URL,0,0,1,0,0,3.2
222,24856,"He visto a mi vecino moro sacudiendo la alfombra en la puerta de la calle y le he preguntado, ""¿Que pasa, no arranca no?""",0,0,0,1,0,2.6
223,79693,Como siempre digo -1 Si no les gusta a los negratas que se regresen a África.,0,0,0,1,0,3.2
224,10396,"- ¡Las mujeres somos iguales, que digo, mejores que los hombres!
- Bien
- ¡Queremos que nos rebajen las exigencias en las pruebas físicas de acceso!
- 😳",1,1,0,0,0,3.4
225,33969,gorda celulitica es mi nuevo insulto favorito,0,0,0,0,1,4.0
226,79091,Están creando sociedades de gafos y maricones. Mis hijos se caían a cońazos en la escuela si les echaban mucha vaina y así casi todos los muchachos. Crecieron con carácter fuerte y guerrero. Son personas centradas y decididas que le echan bolas a la vida y no andan lloriqueando!,0,0,1,0,0,2.8
227,18084,"La feminazi y su insaciable avaricia.

¿En qué consiste la maniobra de Sánchez para asignar un cargo vitalicio a Fernández de la Vega? 
URL",0,1,0,0,0,3.6
228,90331,"traficovhsa_ TRANSPORTE: COMBI VERDE DE LAS ""MERCEDES""SEÑORITAS, JOVENCITAS Y SEÑORAS: Tengan cuidado con el CHOFER d la combi No. 03 d la RUTA: LAS MERCEDES-PARRILLA. El chofer (un gordo) es una persona MUY GROSERA, VULGAR Y LÉPERA y si le reclamán se comporta d forma VIOLENTA URL",0,0,0,0,1,2.0
229,32908,"Feministas: los hombres nos quieren calladas y sumisas.

Also feministas: URL",1,1,0,0,0,3.2
230,61455,PROSTITUTA: Mujer que al desvestirse queda en ropa de trabajo.,1,1,0,0,0,2.4
231,78882,"No te sientas diferente, da igual si eres negro, amarillo o normal.",1,0,0,1,0,3.8
232,79643,Veo a mucha gente que no sabe posicionarse en esta guerra y lo veo normal al no haber moros en ninguno de los bandos.,0,0,0,1,0,3.0
233,15753,"ASI SE FABRICA UNA ""DENUNCIA FALSA"" DE UNA MUJER A UN HOMBRE EN PLENA CALLE DEL CENTRO DE UNA CIUDAD

URL

Asi de fácil puede ser arruinarle la vida a un hombre con una denuncia falsa de violencia de ""género"" feminista.",0,1,0,0,0,2.8
234,31600,"Hoy es Día de la Mujer, No día del feminismo.",0,1,0,0,0,3.0
235,1804,"Urge legislar para que se esterilicen feminazis, y que se prohíba el aborto.",0,1,0,0,0,3.8
236,6646,"Pocas cosas son tan hipócritas como una feminista diciendo: ""esas no son formas""",0,1,0,0,0,1.4
237,39957,"MENTION MENTION ""es súper pro vida, en todo su explendor, tipo no está de acuerdo con el aborto legal,con la gente gay"" 

Gente Gay no estoy deacuerdo con que muevas la salchica en via publica. 
Gente Gay: no pus pinche rasista matate alv 😘
Yo: okay URL",0,0,1,0,0,2.2
238,58217,"Mamá ¿compraste mi vestido de XV años? —NO. —¿Y las zapatillas? —NO. —¿Y los aretes? —Tampoco. —¿Por qué mamá? —Porque NO, Alan Daniel.  x D  ",1,0,1,0,0,2.8
239,33061,"Día 70

El otro día vi a un negro con un cohe. Pense que era el mio y me fui corriendo al garaje. Que susto! El negro seguía encadenado

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",0,0,0,1,0,4.6
240,7828,“Las mujeres no deberían exigir equidad salarial siendo que los puestos que consiguen en las empresas se los han ganado dando el culo”.,0,1,0,0,0,3.8
241,41928,"MENTION MENTION MENTION sos negro amigo, no tenes opinión xd",0,0,0,1,0,4.0
242,25852,"Es una auténtica guerra mundial contra los cristianos. Y aquí, todos los partidos, salvo VOX, callados, cobardes, y encima llamando a la llegada masiva de los inmigrantes. 

Nigeria, Congo, Yemen, Etiopía, Eritrea, Malí….las OOII globalistas mirando bien orondas. URL",0,0,0,1,0,2.4
243,29692,MENTION Cállate gay conchetumare,1,0,1,0,0,3.0
244,57593,"_x0097_ Hija,¿Qué quieres de cumpleaños? _x0097_ Un dinosaurio.-Pero eso es imposible _x0097_ Quisiera ser guapa. _x0097_ ¿Qué Dinosaurio te gusta más?",1,1,0,0,0,2.4
245,79694,Malditos putos negros de mierda,0,0,0,1,0,3.2
246,34808,MENTION Ni que fuera 007 la gorda bailarina,0,0,0,0,1,2.8
247,38476,MENTION MENTION MENTION El año que viene esas tetas tendrán dueño,0,1,0,0,0,3.2
248,23668,"Resto del mundo :
- Bienvenidos a la clase de mates

🇺🇸 Estados Unidos :
- Bienvenidos a la clase de tiro a larga distancia

🇨🇴 Colombia :
- Bienvenidos a la clase de desintoxicación 

🇸🇾 Siria :
- Bienvenidos a la clase de detección de explosivos

HASHTAG    HASHTAG  ",1,0,0,1,0,3.6
249,79652,"Voy a Pasco y Salta y se llena de negros, todos unos negros de mierda, ojalá se extingan son una plaga, no puedo pasar por la calle sin miedo de que me robe un negro hijo de puta, ojalá mejore este país y los maten a todos los negros vagos.",0,0,0,1,0,4.6
250,28111,Hoy es buen día para ser gay,0,0,1,0,0,1.8
251,24931,"MENTION Aquí el problema es que usan las lenguas cooficiales para agredir a la oficial o materna, si vascos, catalanes, gallegos y vete tú a saber quien más fueran menos arrogantes quizá el resto del país les interesara su lengua",0,0,0,1,0,2.6
252,78997,Ser homosexual y ser bugarron es pecado y si mi Dios no me deja entrar a su Gloría no será por esa enfermedad 🤮,0,0,1,0,0,4.2
253,6698,Las feminazis en Ucrania... URL,1,1,0,0,0,3.2
254,19729,"Se viene el segundo round de  Disney Gay   con una peli romántica para adolescentes con  Ideologia De Genero    BOICOTDISNEY   💪🏻💪🏻

URL",0,0,1,0,0,2.8
255,11016,"¿Por qué los huevos kinder son negros por fuera y blancos por dentro?

– Porque si fuera negro por dentro se robaría la sorpresa.",1,0,0,1,0,4.2
256,79396,"Mujeres: ojalá los hombres fueran tan románticos como en los años 50.
Hombres cuando su mujer salia de la cocina:",0,1,0,0,0,1.8
257,79670,"Por hijo de puta, negro de mierda",0,0,0,1,0,3.4
258,79025,Putin al ver que es gay si invade Ucrania,0,0,1,0,0,2.4
259,28414,"Ya falta poco para que salgan las feminazis a justificar la violencia en 8m, lo curioso es que son las mismas que dicen que los hombres son violentos por lo acontecido en Querétaro",0,1,0,0,0,3.4
260,79268,"No conozco la primera Feminazi que sea feliz, agradable y de buen humor... Todas son un montón de tristes, insufribles y amargadas de mierda.",0,1,0,0,0,3.8
261,79220,Hipocresía feminazi. 😂,0,1,0,0,0,3.6
262,12686,"Los Mojinos que siempre fueron unos adelantados ya hicieron un tema dedicado a la Ley trans.
URL
Queremos ser, queremos ser
Burbujitas del anuncio de Freixenet
🎶",0,0,1,0,0,2.2
263,8122,"¿Qué hay feministas que buscan la igualdad? No lo niego

¿Qué la inmensa mayoría de ellas sólo buscan la supremacía de la mujer sobre el hombre? Evidentemente 

Sigo sin entender porque las feministas se ofenden con estas afirmaciones URL",0,1,0,0,0,2.6
264,40359,"Y el hombre mata a una mujer por ser mujer. Pero la mujer mata a un hombre por ser una aspiradora. 

Se les está cayendo el chiringuito a pedazos y ya no saben qué leches inventarse.",1,1,0,0,0,3.4
265,51635,"—¿Estás bien princesa? ¿Qué te pasó en la cara?
—Me acabo de quitar el maquillaje...",1,1,0,0,0,3.2
266,79158,"Y en el caso de causar una patología (la de los transexuales es terminar amputandose los órganos sexuales y otras partes del cuerpo como rostro, pecho, caderas, etc.) se debe clasificar como una enfermedad. No es sano terminar amputandose medio cuerpo, o sí?",0,0,1,0,0,4.2
267,7878,Jony lo tiene que romper todo en la vuelta al negroide ese,0,0,0,1,0,3.6
268,57596,Un grupo de WhatsApp de mujeres tiene más secretos que el gobierno de Estados Unidos.,1,1,0,0,0,2.8
269,79126,"el homosexual haciendo de ls suyas, otra vez anda de gay",0,0,1,0,0,1.8
270,9463,MENTION Cada vez más mujeres nos damos cuenta de la ideología de genero que pretenden imponer.,0,1,0,0,0,2.0
271,7489,En que se parecen las mujeres y las leyes? En que se pueden violar cuando quieras.,1,1,0,0,0,4.8
272,79274,aqui enseñandole a esta pendeja que me tiene que aser de comer cuando yo le ordeno  machi sta    anti feminista    gamer  ,0,1,0,0,0,3.8
273,55635,"-¿Cuál es la similitud entre una mujer y una computadora?
-Ninguna tiene cerebro, y  las dos tienen muy buena mem...",1,1,0,0,0,4.0
274,80012,No existe ningún derecho que tengamos los hombres que no tengan las mujeres. Ni existe ahora ni existía desde hace muchas décadas. Hay que remontar mucho para llegar a una época en la que la mujer no tenía derecho a voto y los hombres eran obligados a ir a la guerra,0,1,0,0,0,2.6
275,30638,¿Y por qué crees que las mujeres están locas? URL,0,1,0,0,0,3.6
276,21587,"MENTION MENTION MENTION Usted lo de la inversión de la carga de la prueba no lo tiene claro, ¿no?

Si tanto defiende la presunción, ¿qué me dice de su ministerio de igualdad y de la ley de violencia de género?

¿Quitar libertades a un hombre solo con la declaración de una mujer, sin pruebas ni juicio?",0,1,0,0,0,2.0
277,79346,"ahora que somos pocos, fav si odias a las mujeres",0,1,0,0,0,3.8
278,79720, negros   haciendo cosas de negros  la selva haven idoa nosotros  ,0,0,0,1,0,2.4
279,79525,"-Cuales son los juegos favoritos de los africanos?
+No se, cual?
-Los juegos del hambre.",1,0,0,1,0,3.8
280,4216,Y esta sociedad manipulada por el feminismo oculta la realidad de la discriminación al Hombre. URL,0,1,0,0,0,2.6
281,20529,El HOMBRE para el feminismo es un ser vivo a extinguir como PADRE. URL,0,1,0,0,0,2.6
282,19409,"Solo imaginaros por un momento las manifestaciones feministas que habría a nivel global si la ley marcial de Ucrania obligará a las mujeres a luchar y permitiese a los hombres marchar.

Luchan por la igualdad pero callan ahora... 🤡",0,1,0,0,0,2.8
283,79575, Antofagasta    Expulsion   a los inmigrantes de mierda !!,0,0,0,1,0,3.8
284,58066,"—Me traes una cerveza, indio.
—Claro que sí.
—Que sea Heineken, por favor.",1,0,0,1,0,2.4
285,5472,"MENTION Los negros se van a quedar con todo (si es de VOX)
Tenemos que estar unidos, poco a poco acabaremos con esto (si es del PSOE y Podemos)",0,0,0,1,0,2.4
286,28652,Las mujeres jugando con el pellejo de los huevos URL,0,1,0,0,0,2.0
287,21437,"O aceptas unas pésimas condiciones laborales o traerán miles de inmigrantes para que lo hagan por ti.

Se ríen de cada español que no encuentra trabajo, de cada familia que no llega a fin de mes, de cada trabajador que lo único que quiere es un salario digno para salir adelante. URL",0,0,0,1,0,3.0
288,79076,"es una respuesta a otro tuit: El fin de matrimonio homosexual es adoptar niños!..cuando un niño ve besarse y acariciarse entre hombres, por ejemplo, pensará que es normal…y luego pensará que es normal que lo hagan con él, y no entenderá el abuso!",0,0,1,0,0,4.2
289,79329,Yo no sé esta manía de decir que los de VOX son machistas. VOX defiende que las mujeres tengan derecho a elegir qué tipo de fregona y detergente les gusta más.,1,1,0,0,0,3.6
290,20868,MENTION MENTION MENTION MENTION Ya la hiciste llorar Falacia Progre y como buena feminista que es va irse a llorar a los brazos  flacos de su novia la Sheni con vigote y todo intento de Macho Protector pero facil de tumbar con una indiferencia alas locas estas. 🥰 URL,0,1,1,0,0,2.7
291,19068,"Han entrado ilegalmente en España, con la cooperación de oenegés y gobierno traidor, casi 18.500 inmigrantes por Frontera Sur. Como a muchos les cuesta ver el alcance de la invasión…
⬇️
Tantos ilegales como toda la población de San Lorenzo de El Escorial.

 Frontera Sur   URL",0,0,0,1,0,2.8
292,27117,"MENTION Sería mejor, y más justo, que compitiese con otras mujeres ""trans"". En el momento en que decidimos que es más importante contentar a tal o cual ideología que demostrar algo de sensatez, dejamos de ser justos y sensatos.",0,0,1,0,0,2.8
293,25802,Hay más gays en una serie de Netflix que en la vida real.,0,0,1,0,0,3.6
294,79699,los negros son una pandemia,0,0,0,1,0,4.0
295,54337,"Siento mucha lástima por los hombres que no saben valorar a las mujeres.
Yo con solo verlas ya sé más o menos cuanto COBRAN.",1,1,0,0,0,4.4
296,34850," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
En que se diferencia Julen y las feminazis?
Que Julen esta muerto y ellas deberían estarlo.",0,1,0,0,0,4.2
297,79343,"Por los k me llaman machista que sepan que yo también limpio, friego, cocino y ago todas esas cosas de mujeres
HASHTAG  ",0,1,0,0,0,3.6
298,21829,MENTION Vente trioq gorda,0,0,0,0,1,2.6
299,32614,"- Papá, qué es ser pasivo?
- Es el puto de la pareja que se deja romper el culo por el activo
- Nada que ver con lo q me dijo la de contabilidad

HASHTAG   HASHTAG  ",1,0,1,0,0,4.2
300,25248,MENTION Autodidacta = gay,0,0,1,0,0,1.6
301,79734,En qué se diferencian un africano (inserte aquí su grupo vulnerado) y el copyright? El copyright tiene derechos.,1,0,0,1,0,4.2
302,79010,Eso es! Muerte a los homosexuales!!,0,0,1,0,0,4.0
303,17044,"La comunidad LGBTQ+ ataca David Getta de homofóbico por no querer darle un beso a Kunno, pero nadie le teme a un homosexual, a los homosexuales se les tiene asco, no miedo.",0,0,1,0,0,4.0
304,24804,"Hilo sobre el feminismo radical...
Hasta hace como, yo era una de esas personas que llamaba FEMINAZIS a las jovencitas que actuaban con extrema violencia para reclamar los derechos de las mujeres. Hoy debo decir, que FRANCAMENTE yo también sería como ellas, si fuera mujer.
Hilo👇",0,1,0,0,0,3.0
305,36397,"Otra ""ingeniosa forma feminista"" de eliminar a un hombre. URL",0,1,0,0,0,2.8
306,79407,"Las mujeres solo sirven para la cocina y nada más, lo digo yo que soy mujer y realista.  Inutil Como Mujer  ",0,1,0,0,0,4.2
307,16144," First Dates 22 S  
Hay que tener cuidado con todo lo que venden en los chinos,a veces te hacen el lío,con una banda de mister simpático por ejemplo",1,0,0,1,0,2.6
308,34632,MENTION MENTION estas solo basándote en una sola parte de la problacion y no te estás dando cuenta que las mujeres pueden hacer lo mismo que hacen algunos de nosotros los hombres pero el cambio es que ustedes pueden hacerse las víctimas por el mero echo de ser mujer y dejarnos como los malos URL,0,1,0,0,0,2.2
309,17490,Mi humor es tan negro que puedo escucharlo pedir ayuda porque lo están asfixiando.,1,0,0,1,0,4.4
310,22975,En la séptima habrá una gorda modelo de la que el más guapo del cole se enamorará. Cero dudas.,1,0,0,0,1,3.0
311,78881,Las mujeres salen a caminar con la excusa de hablar de sus problemas o sacar el cuero una de las dos,1,1,0,0,0,3.0
312,79742,"No entendieron absolutamente nada, porque aparte de ser unos negros de mierda tambien son unos ignorantes! y no se victimizen por la palabra ""negros"" porque saben muy bien que no pasa por el color de piel, saliste con un cuchillo sos un asesino! sos un negro de mierda, una lacra!",0,0,0,1,0,4.2
313,23924," First Dates 29 o  
Y es por eso chicos que siempre tenéis que ir a las citas con el dinero justo para pagar solo lo vuestro. URL",0,1,0,0,0,1.6
314,79020,Estoy llorando como un maricón,0,0,1,0,0,2.6
315,79062,"Gente cuidado!
El 10% (talvez un poco más) de la población que es homosexual causará el fin del mundo por no pensar en que la única función del amor es la reproducción",0,0,1,0,0,3.4
316,10653,"¿Sabías que mientras en la España de Irene y Sánchez aumentan los feminicidios en el Brasil de MENTION disminuyen?
Sí, se puede. Pero no es a la manera de Irene. 
No hagáis RT que a los progres les estalla la cabeza. URL",0,1,0,0,0,2.0
317,3197,"¿Por qué un cura tiene que andar organizando ""encuentros de diversidad sexual""? Si para eso están los tugurios gay. La Iglesia no tiene por qué andar organizando ese tipo de cosas. Su misión es salvar almas, no mandarlas al infierno. URL",0,0,1,0,0,3.0
318,79609,De niño Hitler por el día del maestro le regaló a la profe un desodorante y un judío pa que se bañara,0,0,0,1,0,3.8
319,65489,"Definitivamente todos los hombres son iguales. —Catalina, 12 años y, al parecer, acaba de viajar a China.",1,0,0,1,0,3.0
320,16229,"Este es el privilegio del que goza el patriarcado, por el que el feminismo sale a la calle a destruir monumentos y a pintar paredes cada año. URL",0,1,0,0,0,2.4
321,38577,La azur* esa que maricon más repelente es el claro ejemplo de que cuando los maricones llegan a los 30 ya no pueden dar más URL,0,0,1,0,0,3.0
322,55290," TIPICO   Que hacen tres mujeres en una isla desierta?....
Se juntan dos y critican a la otra  XD    RT  ",1,1,0,0,0,3.6
323,20020,"MENTION El fontanero, su mujer y otras cosas de meter.",1,1,0,0,0,2.4
324,78942,Estudia para que no creas que el feminismo defiende a la mujer.,0,1,0,0,0,2.6
325,79577,"Negre: ¡Vamos a escuchar qué le pasó con un inmigrante!
Señora: Quiero denunciar que ya he tenido un problema con un marroquí. Vi que se paraba en una zona donde no se tenía que parar. Era un crío. Le miré de mala leche y pasó de mí. Pero yo pensé que me quería robar o algo.",0,0,0,1,0,3.4
326,29288,"MENTION Ser feminista es malo, mira como me estas tratando",0,1,0,0,0,2.6
327,31208,Los hombres se quejan de que a las mujeres no se les entiende pero ¿Quien los entiende a ellos?,0,1,0,0,0,1.4
328,18921,"Cuándo veo a esos padres sacando a pasear a sus hijas me arrepiento de haber violado a la mía.

HASHTAG   HASHTAG   HASHTAG   HASHTAG  ",0,1,0,0,0,4.8
329,71587,—¡Cuidado que los bombones se derriten al sol! — ¡Gracias por el piropo! — JAJA ¿Que piropo? ¡Que te comas los bombones en tu casa gorda!,1,0,0,0,1,3.0
330,15543,"MENTION MENTION MENTION En su cabeza era espectacular. Comparar una niña de 12 años violada y asesinada por cuatro moros ilegales con defender una frontera.

Ya verá el puto progre cuando le toque a su hija.",0,0,0,1,0,4.4
331,75180,"Gracias a MENTION por su  FF   y chiste dedicado! --&gt; Mujer gallega a marido gallego: ""Comemus o que? "" ""Primero el que y después comemus""",1,0,0,1,0,2.4
332,34436,Quien disfraza eso de “libertad” es el feminismo 😂 URL,1,1,0,0,0,2.6
333,79779,"Los inmigrantes ilegales se aprovechan de todas esas cosas y NO contribuyen y está permitido y fomentado por el gobierno. Tiene razón, es absolutamente inmoral. Y No lo digo yo, lo dice usted.",0,0,0,1,0,2.8
334,78949,"Qué pensáis de los negros y los moros sin papeles que están España jodiendo la existencia a los españoles con robos, peleas y violaciones?",0,0,0,1,0,3.8
335,38251,"MENTION No soporto a esta feminista ordinaria que se hace la mosca muerta, esa ya esta lista para ser ministra de salud, lo que nos espera con el nuevo gabinete al rojo vivo",0,1,0,0,0,2.4
336,80026,"“Los españoles estaríamos mucho mejor sin ellos. No los queremos aquí, nunca los hemos querido aquí y nunca los querremos aquí. España es nuestra tierra, no la suya.”",0,0,0,1,0,3.4
337,17040,Es más fácil tomar mates con Suárez que con el puto del gordo aviega,0,0,0,0,1,2.6
